Ano;ID;TIPO DO CRIME;BAIRRO;HORA;LOCAL
2016;4510;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;13;RESIDENCIA
2016;4511;ROUBO;AGUA VERDE;1;RESIDENCIA
2016;4512;ROUBO;SANTA CANDIDA;10;PUBLICO
2016;4513;ROUBO;AGUA VERDE;7;PUBLICO
2016;4514;ROUBO;SANTA CANDIDA;7;PUBLICO
2016;4515;ROUBO;AGUA VERDE;21;PUBLICO
2016;4516;ROUBO;REBOUCAS;13;PUBLICO
2016;4517;ROUBO;ABRANCHES;12;DERIVADO PETROLEO
2016;4518;ROUBO;PINHEIRINHO;13;PUBLICO
2016;4519;FURTO QUALIFICADO;PINHEIRINHO;22;RESIDENCIA
2016;4520;ROUBO;CAPAO RASO;7;PUBLICO
2016;4521;FURTO QUALIFICADO;AGUA VERDE;6;ALIMENTACAO / DIVERSAO
2016;4522;ROUBO;AGUA VERDE;20;PUBLICO
2016;4523;LESAO CORPORAL;BAIRRO ALTO;15;PUBLICO
2016;4524;LESAO CORPORAL;BAIRRO ALTO;15;RESIDENCIA
2016;4525;ROUBO;HAUER;15;COMERCIO
2016;4526;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;16;PUBLICO
2016;4527;FURTO DE COISA COMUM;CENTRO;19;COMERCIO
2016;4528;FURTO QUALIFICADO;CAMPO DE SANTANA;18;PUBLICO
2016;4529;ROUBO;UBERABA;23;PUBLICO
2016;4530;LESAO CORPORAL;CIDADE INDUSTRIAL;20;PUBLICO
2016;4531;LESAO CORPORAL;CIDADE INDUSTRIAL;20;RESIDENCIA
2016;4532;ROUBO;CENTRO;23;PUBLICO
2016;4533;ROUBO;SITIO CERCADO;8;PUBLICO
2016;4534;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;0;PUBLICO
2016;4535;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BAIRRO ALTO;22;RESIDENCIA
2016;4536;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BAIRRO ALTO;22;VEICULO
2016;4537;FURTO SIMPLES;FAZENDINHA;23;PUBLICO
2016;4538;FURTO SIMPLES;FAZENDINHA;23;SAUDE
2016;4539;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;0;PUBLICO
2016;4540;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;1;PUBLICO
2016;4541;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;1;RESIDENCIA
2016;4542;LESAO CORPORAL;PORTAO;3;ASSOCIACAO
2016;4543;FURTO QUALIFICADO;CIDADE INDUSTRIAL;22;PUBLICO
2016;4544;ROUBO;UBERABA;15;OUTROS
2016;4545;FURTO QUALIFICADO;UBERABA;11;RESIDENCIA
2016;4546;LESAO CORPORAL;CRISTO REI;0;SAUDE
2016;4547;ROUBO;JARDIM BOTANICO;0;PUBLICO
2016;4548;ROUBO;CAMPO DE SANTANA;20;PUBLICO
2016;4549;ROUBO;GUABIROTUBA;16;RESIDENCIA
2016;4550;LESAO CORPORAL;BATEL;4;PUBLICO
2016;4551;ROUBO;PINHEIRINHO;18;SAUDE
2016;4552;ROUBO;PORTAO;7;SAUDE
2016;4553;ROUBO;AGUA VERDE;2;SAUDE
2016;4554;ROUBO;CRISTO REI;22;PUBLICO
2016;4555;ROUBO;XAXIM;6;PUBLICO
2016;4556;ROUBO;XAXIM;6;RESIDENCIA
2016;4557;FURTO QUALIFICADO;PAROLIN;0;RESIDENCIA
2016;4558;ROUBO;LINDOIA;17;SAUDE
2016;4559;FURTO QUALIFICADO;SITIO CERCADO;17;RESIDENCIA
2016;4560;FURTO QUALIFICADO;BIGORRILHO;13;RESIDENCIA
2016;4561;FURTO QUALIFICADO;FANNY;19;RESIDENCIA
2016;4562;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
2016;4563;ROUBO;CIDADE INDUSTRIAL;5;TRANSPORTE
2016;4564;FURTO QUALIFICADO;PILARZINHO;2;RESIDENCIA
2016;4565;FURTO QUALIFICADO;FANNY;13;PUBLICO
2016;4566;ROUBO;SITIO CERCADO;22;COMERCIO
2016;4567;LESAO CORPORAL;GUABIROTUBA;20;RESIDENCIA
2016;4568;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAMPO COMPRIDO;10;PUBLICO
2016;4569;FURTO SIMPLES;CAMPO DE SANTANA;8;PRESTACAO DE SERVICOS
2016;4570;ROUBO;CABRAL;22;ALIMENTACAO / DIVERSAO
2016;4571;FURTO QUALIFICADO;AGUA VERDE;17;PUBLICO
2016;4572;FURTO SIMPLES;VILA IZABEL;11;MERCADO
2016;4573;FURTO QUALIFICADO;SITIO CERCADO;9;ENSINO
2016;4574;FURTO SIMPLES;CAMPO DE SANTANA;7;PRESTACAO DE SERVICOS
2016;4575;FURTO SIMPLES;SEMINARIO;1;ALIMENTACAO / DIVERSAO
2016;4576;ROUBO;CENTRO;11;PUBLICO
2016;4577;ROUBO;CENTRO;11;SAUDE
2016;4578;FURTO QUALIFICADO;UMBARA;11;ENSINO
2016;4579;FURTO QUALIFICADO;CENTRO;13;PUBLICO
2016;4580;FURTO QUALIFICADO;SITIO CERCADO;4;ALIMENTACAO / DIVERSAO
2016;4581;FURTO QUALIFICADO;BACACHERI;17;RESIDENCIA
2016;4582;FURTO QUALIFICADO;ABRANCHES;11;RESIDENCIA
2016;4583;FURTO QUALIFICADO;ALTO BOQUEIRAO;15;RESIDENCIA
2016;4584;FURTO QUALIFICADO;ALTO DA GLORIA;5;RESIDENCIA
2016;4585;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;TATUQUARA;14;PUBLICO
2016;4586;ROUBO;TATUQUARA;16;PUBLICO
2016;4587;ROUBO;AHU;6;SAUDE
2016;4588;FURTO SIMPLES;CAPAO RASO;16;TRANSPORTE
2016;4589;FURTO QUALIFICADO;HAUER;18;RESIDENCIA
2016;4590;FURTO QUALIFICADO;PORTAO;15;MERCADO
2016;4591;ROUBO;SANTO INACIO;15;RESIDENCIA
2016;4592;ROUBO;BOA VISTA;16;PUBLICO
2016;4593;ROUBO;BOA VISTA;16;SAUDE
2016;4594;FURTO DE COISA COMUM;CAMPO DE SANTANA;15;RESIDENCIA
2016;4595;ROUBO;ABRANCHES;20;SAUDE
2016;4596;ROUBO;SAO BRAZ;18;PUBLICO
2016;4597;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;18;PUBLICO
2016;4598;ROUBO;CENTRO;19;PUBLICO
2016;4599;ROUBO;CENTRO;19;PUBLICO
2016;4600;FURTO SIMPLES;CENTRO;17;TRANSPORTE
2016;4601;ROUBO;CASCATINHA;13;COMERCIO
2016;4602;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;ALTO BOQUEIRAO;22;PUBLICO
2016;4603;FURTO SIMPLES;UBERABA;17;RESIDENCIA
2016;4604;ROUBO;SANTA FELICIDADE;3;DERIVADO PETROLEO
2016;4605;FURTO QUALIFICADO;CIDADE INDUSTRIAL;19;PRESTACAO DE SERVICOS
2016;4606;ROUBO;SANTO INACIO;7;PUBLICO
2016;4607;ROUBO;VILA IZABEL;11;SAUDE
2016;4608;FURTO QUALIFICADO;TINGUI;9;RESIDENCIA
2016;4609;FURTO QUALIFICADO;PORTAO;19;ASSOCIACAO
2016;4610;FURTO QUALIFICADO;PORTAO;19;RESIDENCIA
2016;4611;ROUBO;SAO FRANCISCO;18;PUBLICO
2016;4612;FURTO QUALIFICADO;CAMPINA DO SIQUEIRA;8;RESIDENCIA
2016;4613;ROUBO;JARDIM BOTANICO;15;TRANSPORTE
2016;4614;ROUBO;CAJURU;7;ENSINO
2016;4615;ROUBO;MERCES;14;MERCADO
2016;4616;ROUBO;TATUQUARA;23;PUBLICO
2016;4617;ROUBO;CAJURU;17;COMERCIO
2016;4618;ROUBO;BATEL;22;PRESTACAO DE SERVICOS
2016;4619;ROUBO;PINHEIRINHO;20;PUBLICO
2016;4620;ROUBO;CAMPO DE SANTANA;19;PUBLICO
2016;4621;FURTO QUALIFICADO;CAMPO COMPRIDO;16;MERCADO
2016;4622;FURTO QUALIFICADO;CAMPO COMPRIDO;16;PRESTACAO DE SERVICOS
2016;4623;ROUBO;AGUA VERDE;20;PUBLICO
2016;4624;ROUBO;VILA IZABEL;19;PUBLICO
2016;4625;ROUBO;PORTAO;7;DERIVADO PETROLEO
2016;4626;ROUBO;CRISTO REI;19;PUBLICO
2016;4627;ROUBO;NOVO MUNDO;10;PUBLICO
2016;4628;ROUBO;SAO LOURENCO;7;PUBLICO
2016;4629;ROUBO;CAJURU;18;SAUDE
2016;4630;ROUBO;CAPAO RASO;12;TRANSPORTE
2016;4631;ROUBO;PAROLIN;18;PUBLICO
2016;4632;FURTO QUALIFICADO;JUVEVE;19;PUBLICO
2016;4633;ROUBO;BOQUEIRAO;8;COMERCIO
2016;4634;ROUBO;BOQUEIRAO;8;PUBLICO
2016;4635;LESAO CORPORAL;NOVO MUNDO;19;PUBLICO
2016;4636;ROUBO;CENTRO;11;PUBLICO
2016;4637;FURTO QUALIFICADO;CIDADE INDUSTRIAL;20;RESIDENCIA
2016;4638;FURTO DE COISA COMUM;JARDIM BOTANICO;12;TRANSPORTE
2016;4639;FURTO DE COISA COMUM;BIGORRILHO;19;COMERCIO
2016;4640;ROUBO;CENTRO;11;PUBLICO
2016;4641;ROUBO;XAXIM;14;MERCADO
2016;4642;ROUBO;FAZENDINHA;5;RESIDENCIA
2016;4643;LESAO CORPORAL;REBOUCAS;16;ENSINO
2016;4644;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;14;ALIMENTACAO / DIVERSAO
2016;4645;FURTO SIMPLES;CABRAL;15;ORGAO PUBLICO
2016;4646;FURTO SIMPLES;CABRAL;15;OUTROS
2016;4647;FURTO QUALIFICADO;XAXIM;7;ALIMENTACAO / DIVERSAO
2016;4648;FURTO QUALIFICADO;XAXIM;7;MERCADO
2016;4649;FURTO QUALIFICADO;CRISTO REI;22;PUBLICO
2016;4650;ROUBO;PINHEIRINHO;20;PUBLICO
2016;4651;FURTO QUALIFICADO;CIDADE INDUSTRIAL;6;COMERCIO
2016;4652;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;15;PUBLICO
2016;4653;ROUBO;PINHEIRINHO;19;PUBLICO
2016;4654;FURTO QUALIFICADO;BACACHERI;17;RESIDENCIA
2016;4655;FURTO QUALIFICADO;CAJURU;9;RESIDENCIA
2016;4656;ROUBO;CAJURU;19;PUBLICO
2016;4657;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;15;PUBLICO
2016;4658;FURTO SIMPLES;CAJURU;13;COMERCIO
2016;4659;ROUBO;CENTRO;18;SAUDE
2016;4660;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
2016;4661;ROUBO;CENTRO;18;SAUDE
2016;4662;ROUBO;SITIO CERCADO;19;PUBLICO
2016;4663;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;16;PUBLICO
2016;4664;FURTO QUALIFICADO;BARREIRINHA;17;RESIDENCIA
2016;4665;ROUBO;CIDADE INDUSTRIAL;10;SAUDE
2016;4666;FURTO SIMPLES;JUVEVE;12;MERCADO
2016;4667;FURTO SIMPLES;CENTRO;8;RESIDENCIA
2016;4668;ROUBO;CABRAL;15;SAUDE
2016;4669;FURTO QUALIFICADO;XAXIM;2;RESIDENCIA
2016;4670;FURTO QUALIFICADO;AHU;0;ASSOCIACAO
2016;4671;ROUBO;CENTRO;19;PUBLICO
2016;4672;FURTO SIMPLES;CIDADE INDUSTRIAL;21;PUBLICO
2016;4673;ROUBO;TATUQUARA;14;PUBLICO
2016;4674;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
2016;4675;FURTO QUALIFICADO;PINHEIRINHO;17;PUBLICO
2016;4676;FURTO QUALIFICADO;PINHEIRINHO;17;VEICULO
2016;4677;LESAO CORPORAL;CIDADE INDUSTRIAL;0;RESIDENCIA
2016;4678;ROUBO;CIDADE INDUSTRIAL;19;SAUDE
2016;4679;LESAO CORPORAL;CIDADE INDUSTRIAL;21;RESIDENCIA
2016;4680;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
2016;4681;FURTO SIMPLES;TATUQUARA;20;RESIDENCIA
2016;4682;ROUBO;SANTA FELICIDADE;21;PUBLICO
2016;4683;ROUBO;JARDIM BOTANICO;3;PUBLICO
2016;4684;FURTO QUALIFICADO;UBERABA;18;RESIDENCIA
2016;4685;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;5;PUBLICO
2016;4686;LESAO CORPORAL;CAMPO COMPRIDO;4;RESIDENCIA
2016;4687;ROUBO;GUABIROTUBA;22;PUBLICO
2016;4688;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
2016;4689;ROUBO;AGUA VERDE;10;PUBLICO
2016;4690;ROUBO;CAPAO DA IMBUIA;16;COMERCIO
2016;4691;ROUBO;BOQUEIRAO;22;PUBLICO
2016;4692;FURTO SIMPLES;UBERABA;5;PUBLICO
2016;4693;FURTO SIMPLES;BAIRRO ALTO;15;PUBLICO
2016;4694;ROUBO;TATUQUARA;23;PUBLICO
2016;4695;FURTO QUALIFICADO;PAROLIN;0;RESIDENCIA
2016;4696;LESAO CORPORAL;ALTO BOQUEIRAO;11;RESIDENCIA
2016;4697;ROUBO;BACACHERI;20;PUBLICO
2016;4698;LESAO CORPORAL;SAO FRANCISCO;1;RESIDENCIA
2016;4699;ROUBO;UMBARA;15;PUBLICO
2016;4700;ROUBO;CAPAO RASO;12;PUBLICO
2016;4701;FURTO QUALIFICADO;SITIO CERCADO;2;COMERCIO
2016;4702;FURTO SIMPLES;CENTRO;10;HOSPEDAGEM
2016;4703;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
2016;4704;FURTO SIMPLES;TATUQUARA;16;DERIVADO PETROLEO
2016;4705;ROUBO;PINHEIRINHO;23;PUBLICO
2016;4706;ROUBO;SITIO CERCADO;10;RESIDENCIA
2016;4707;FURTO SIMPLES;PINHEIRINHO;4;COMERCIO
2016;4708;ROUBO;CIDADE INDUSTRIAL;9;COMERCIO
2016;4709;ROUBO;SITIO CERCADO;10;ALIMENTACAO / DIVERSAO
2016;4710;ROUBO;BOQUEIRAO;17;PUBLICO
2016;4711;FURTO QUALIFICADO;SITIO CERCADO;4;COMERCIO
2016;4712;LESAO CORPORAL;PINHEIRINHO;12;COMERCIO
2016;4713;ROUBO;SANTO INACIO;15;PUBLICO
2016;4714;LESAO CORPORAL;GANCHINHO;7;ENSINO
2016;4715;LESAO CORPORAL;GANCHINHO;7;PUBLICO
2016;4716;LESAO CORPORAL;BARREIRINHA;0;RESIDENCIA
2016;4717;FURTO QUALIFICADO;CENTRO;2;PUBLICO
2016;4718;FURTO SIMPLES;SAO LOURENCO;12;PUBLICO
2016;4719;FURTO QUALIFICADO;BOQUEIRAO;15;RESIDENCIA
2016;4720;ROUBO;CIDADE INDUSTRIAL;12;TRANSPORTE
2016;4721;ROUBO;CIDADE INDUSTRIAL;7;PUBLICO
2016;4722;FURTO SIMPLES;BARREIRINHA;19;PUBLICO
2016;4723;FURTO QUALIFICADO;PRADO VELHO;16;ENSINO
2016;4724;FURTO DE COISA COMUM;HAUER;4;PUBLICO
2016;4725;ROUBO;SANTA CANDIDA;15;COMERCIO
2016;4726;ROUBO;BATEL;17;PRESTACAO DE SERVICOS
2016;4727;ROUBO;BOA VISTA;13;PUBLICO
2016;4728;ROUBO;PORTAO;16;COMERCIO
2016;4729;ROUBO;PORTAO;16;PUBLICO
2016;4730;FURTO SIMPLES;PINHEIRINHO;18;SAUDE
2016;4731;ROUBO;CENTRO;10;HOSPEDAGEM
2016;4732;ROUBO;CENTRO;10;PUBLICO
2016;4733;FURTO SIMPLES;CENTRO;21;PUBLICO
2016;4734;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;21;PUBLICO
2016;4735;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;22;PUBLICO
2016;4736;ROUBO;CIDADE INDUSTRIAL;14;SAUDE
2016;4737;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;23;PUBLICO
2016;4738;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;23;RESIDENCIA
2016;4739;ROUBO;JARDIM BOTANICO;0;PUBLICO
2016;4740;ROUBO;JARDIM BOTANICO;0;TRANSPORTE
2016;4741;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;23;PUBLICO
2016;4742;LESAO CORPORAL;CIDADE INDUSTRIAL;21;PUBLICO
2016;4743;FURTO QUALIFICADO;BATEL;4;PUBLICO
2016;4744;FURTO DE COISA COMUM;JARDIM BOTANICO;5;TRANSPORTE
2016;4745;ROUBO;CRISTO REI;20;PUBLICO
2016;4746;FURTO QUALIFICADO;CAPAO DA IMBUIA;10;RESIDENCIA
2016;4747;FURTO DE COISA COMUM;JARDIM BOTANICO;6;TRANSPORTE
2016;4748;LESAO CORPORAL;BIGORRILHO;5;DERIVADO PETROLEO
2016;4749;LESAO CORPORAL;TARUMA;14;PRESTACAO DE SERVICOS
2016;4750;FURTO SIMPLES;CENTRO;9;PUBLICO
2016;4751;ROUBO;CENTRO;19;SAUDE
2016;4752;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAPAO RASO;8;PUBLICO
2016;4753;FURTO SIMPLES;CENTRO;7;HOSPEDAGEM
2016;4754;FURTO QUALIFICADO;CENTRO;17;PUBLICO
2016;4755;FURTO QUALIFICADO;GUAIRA;12;ASSOCIACAO
2016;4756;ROUBO;CENTRO;13;SAUDE
2016;4757;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;RESIDENCIA
2016;4758;ROUBO;CENTRO;6;PUBLICO
2016;4759;ROUBO;JARDIM BOTANICO;11;PUBLICO
2016;4760;FURTO SIMPLES;SITIO CERCADO;11;PUBLICO
2016;4761;FURTO QUALIFICADO;CAMPO DE SANTANA;12;RESIDENCIA
2016;4762;ROUBO;CENTRO;14;COMERCIO
2016;4763;ROUBO;CENTRO;15;SAUDE
2016;4764;LESAO CORPORAL;BOQUEIRAO;13;RESIDENCIA
2016;4765;ROUBO;CENTRO;6;PUBLICO
2016;4766;ROUBO;CENTRO;12;SAUDE
2016;4767;ROUBO;CENTRO;18;SAUDE
2016;4768;ROUBO;CENTRO;15;SAUDE
2016;4769;ROUBO;CENTRO;14;SAUDE
2016;4770;ROUBO;CRISTO REI;16;TRANSPORTE
2016;4771;ROUBO;CENTRO;19;PUBLICO
2016;4772;ROUBO;REBOUCAS;22;PUBLICO
2016;4773;ROUBO;CENTRO;5;PUBLICO
2016;4774;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;PUBLICO
2016;4775;FURTO QUALIFICADO;BUTIATUVINHA;22;RESIDENCIA
2016;4776;ROUBO;JARDIM DAS AMERICAS;21;PUBLICO
2016;4777;ROUBO;BOQUEIRAO;22;PUBLICO
2016;4778;LESAO CORPORAL;SITIO CERCADO;21;RESIDENCIA
2016;4779;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;23;PUBLICO
2016;4780;LESAO CORPORAL;CIDADE INDUSTRIAL;23;RESIDENCIA
2016;4781;FURTO SIMPLES;ATUBA;1;ALIMENTACAO / DIVERSAO
2016;4782;ROUBO;BARREIRINHA;23;ALIMENTACAO / DIVERSAO
2016;4783;FURTO SIMPLES;JARDIM BOTANICO;6;TRANSPORTE
2016;4784;ROUBO;FAZENDINHA;7;PUBLICO
2016;4785;ROUBO;CENTRO;23;PUBLICO
2016;4786;LESAO CORPORAL;CIDADE INDUSTRIAL;9;PUBLICO
2016;4787;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;NOVO MUNDO;10;PUBLICO
2016;4788;ROUBO;CENTRO;15;SAUDE
2016;4789;ROUBO;CENTRO;19;SAUDE
2016;4790;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
2016;4791;ROUBO;AHU;9;PUBLICO
2016;4792;LESAO CORPORAL;CIDADE INDUSTRIAL;17;PUBLICO
2016;4793;LESAO CORPORAL;CIDADE INDUSTRIAL;17;RESIDENCIA
2016;4794;FURTO QUALIFICADO;JARDIM DAS AMERICAS;17;COMERCIO
2016;4795;FURTO QUALIFICADO;JARDIM DAS AMERICAS;17;PUBLICO
2016;4796;FURTO QUALIFICADO;REBOUCAS;18;EVENTOS
2016;4797;FURTO SIMPLES;SANTA CANDIDA;19;PUBLICO
2016;4798;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;FAZENDINHA;21;PUBLICO
2016;4799;LESAO CORPORAL;FAZENDINHA;21;PUBLICO
2016;4800;FURTO QUALIFICADO;HUGO LANGE;13;RESIDENCIA
2016;4801;FURTO SIMPLES;CENTRO;16;PUBLICO
2016;4802;ROUBO;AGUA VERDE;16;PUBLICO
2016;4803;FURTO QUALIFICADO;REBOUCAS;7;PRESTACAO DE SERVICOS
2016;4804;FURTO QUALIFICADO;REBOUCAS;10;PUBLICO
2016;4805;ROUBO;BAIRRO ALTO;7;PUBLICO
2016;4806;LESAO CORPORAL;CAJURU;11;RESIDENCIA
2016;4807;ROUBO;BOQUEIRAO;14;COMERCIO
2016;4808;FURTO QUALIFICADO;ALTO DA RUA XV;0;PUBLICO
2016;4809;ROUBO;CENTRO;10;COMERCIO
2016;4810;FURTO QUALIFICADO;CAMPO DE SANTANA;17;RESIDENCIA
2016;4811;FURTO SIMPLES;PORTAO;0;RESIDENCIA
2016;4812;ROUBO;UBERABA;10;SAUDE
2016;4813;FURTO SIMPLES;CENTRO;12;PUBLICO
2016;4814;FURTO QUALIFICADO;HUGO LANGE;1;RESIDENCIA
2016;4815;FURTO SIMPLES;CENTRO;15;PUBLICO
2016;4816;FURTO QUALIFICADO;MERCES;22;PUBLICO
2016;4817;ROUBO;CAPAO RASO;19;COMERCIO
2016;4818;ROUBO;PORTAO;6;PUBLICO
2016;4819;ROUBO;CAJURU;15;PUBLICO
2016;4820;FURTO QUALIFICADO;GUAIRA;19;PUBLICO
2016;4821;FURTO QUALIFICADO;BIGORRILHO;18;RESIDENCIA
2016;4822;FURTO SIMPLES;GUAIRA;4;PUBLICO
2016;4823;ROUBO;CAPAO RASO;23;TRANSPORTE
2016;4824;FURTO SIMPLES;NOVO MUNDO;19;ASSOCIACAO
2016;4825;ROUBO;XAXIM;8;PUBLICO
2016;4826;ROUBO;SAO FRANCISCO;14;PUBLICO
2016;4827;ROUBO;BATEL;7;PUBLICO
2016;4828;LESAO CORPORAL;GANCHINHO;19;PUBLICO
2016;4829;FURTO QUALIFICADO;PILARZINHO;15;RESIDENCIA
2016;4830;ROUBO;BOQUEIRAO;16;PUBLICO
2016;4831;FURTO SIMPLES;CAPAO DA IMBUIA;1;RESIDENCIA
2016;4832;ROUBO;PILARZINHO;8;RESIDENCIA
2016;4833;ROUBO;LINDOIA;15;PUBLICO
2016;4834;ROUBO;REBOUCAS;17;PUBLICO
2016;4835;ROUBO;BOM RETIRO;22;PUBLICO
2016;4836;ROUBO;AGUA VERDE;10;OUTROS
2016;4837;FURTO SIMPLES;BOQUEIRAO;23;RESIDENCIA
2016;4838;LESAO CORPORAL;AGUA VERDE;19;MERCADO
2016;4839;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;8;PUBLICO
2016;4840;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;8;RESIDENCIA
2016;4841;ROUBO;XAXIM;7;PUBLICO
2016;4842;FURTO QUALIFICADO;FANNY;6;RESIDENCIA
2016;4843;FURTO QUALIFICADO;SITIO CERCADO;7;RESIDENCIA
2016;4844;FURTO QUALIFICADO;BOQUEIRAO;18;RESIDENCIA
2016;4845;ROUBO;PINHEIRINHO;12;SAUDE
2016;4846;ROUBO;XAXIM;8;RESIDENCIA
2016;4847;ROUBO;BAIRRO ALTO;6;PUBLICO
2016;4848;ROUBO;BATEL;11;PUBLICO
2016;4849;ROUBO;XAXIM;10;PUBLICO
2016;4850;FURTO QUALIFICADO;SANTA QUITERIA;12;RESIDENCIA
2016;4851;ROUBO;BACACHERI;23;SAUDE
2016;4852;LESAO CORPORAL;CAMPO COMPRIDO;21;PUBLICO
2016;4853;LESAO CORPORAL;CIDADE INDUSTRIAL;2;RESIDENCIA
2016;4854;FURTO QUALIFICADO;PRADO VELHO;16;PUBLICO
2016;4855;LESAO CORPORAL;SAO LOURENCO;11;RESIDENCIA
2016;4856;FURTO QUALIFICADO;AHU;15;RESIDENCIA
2016;4857;ROUBO;BOA VISTA;15;PUBLICO
2016;4858;FURTO QUALIFICADO;AHU;16;RESIDENCIA
2016;4859;ROUBO;REBOUCAS;20;PUBLICO
2016;4860;FURTO SIMPLES;CENTRO;15;PUBLICO
2016;4861;FURTO SIMPLES;CENTRO;15;RESIDENCIA
2016;4862;ROUBO;BATEL;7;PUBLICO
2016;4863;LESAO CORPORAL;BARREIRINHA;19;RESIDENCIA
2016;4864;FURTO QUALIFICADO;SANTA CANDIDA;9;COMERCIO
2016;4865;LESAO CORPORAL;PAROLIN;3;RESIDENCIA
2016;4866;FURTO QUALIFICADO;PAROLIN;3;RESIDENCIA
2016;4867;FURTO SIMPLES;VILA IZABEL;18;SAUDE
2016;4868;FURTO SIMPLES;CIDADE INDUSTRIAL;12;PUBLICO
2016;4869;FURTO QUALIFICADO;CRISTO REI;11;ASSOCIACAO
2016;4870;FURTO SIMPLES;SANTA CANDIDA;18;RESIDENCIA
2016;4871;ROUBO;CIDADE INDUSTRIAL;15;PUBLICO
2016;4872;ROUBO;CIDADE INDUSTRIAL;15;VEICULO
2016;4873;LESAO CORPORAL;CRISTO REI;22;SAUDE
2016;4874;FURTO SIMPLES;GUABIROTUBA;15;RESIDENCIA
2016;4875;ROUBO;CAMPO DE SANTANA;14;PUBLICO
2016;4876;FURTO QUALIFICADO;CIDADE INDUSTRIAL;8;RESIDENCIA
2016;4877;ROUBO;XAXIM;20;PUBLICO
2016;4878;FURTO SIMPLES;TATUQUARA;18;PRESTACAO DE SERVICOS
2016;4879;FURTO SIMPLES;TATUQUARA;18;PUBLICO
2016;4880;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;20;PUBLICO
2016;4881;FURTO QUALIFICADO;CIDADE INDUSTRIAL;2;OUTROS
2016;4882;FURTO SIMPLES;JARDIM BOTANICO;11;PUBLICO
2016;4883;ROUBO;CIDADE INDUSTRIAL;17;PUBLICO
2016;4884;FURTO QUALIFICADO;SAO JOAO;20;RESIDENCIA
2016;4885;FURTO QUALIFICADO;CIDADE INDUSTRIAL;0;PUBLICO
2016;4886;FURTO QUALIFICADO;CAJURU;15;RESIDENCIA
2016;4887;FURTO QUALIFICADO;UBERABA;8;PUBLICO
2016;4888;ROUBO;CAPAO DA IMBUIA;11;MERCADO
2016;4889;ROUBO;CAPAO DA IMBUIA;11;PUBLICO
2016;4890;ROUBO;GUAIRA;12;TRANSPORTE
2016;4891;ROUBO;PINHEIRINHO;21;ALIMENTACAO / DIVERSAO
2016;4892;FURTO SIMPLES;SITIO CERCADO;23;RESIDENCIA
2016;4893;FURTO QUALIFICADO;CENTRO;16;TRANSPORTE
2016;4894;ROUBO;CAPAO RASO;0;PUBLICO
