id;crime;bairro;hora;local
14942;FURTO QUALIFICADO;UMBARA;9;PUBLICO
14943;FURTO DE COISA COMUM;JARDIM BOTANICO;21;TRANSPORTE
14959;ROUBO;JARDIM BOTANICO;23;PUBLICO
14976;FURTO SIMPLES;TARUMA;1;ALIMENTACAO / DIVERSAO
14977;FURTO SIMPLES;TARUMA;1;EVENTOS
14986;ROUBO;BATEL;1;PUBLICO
14990;FURTO QUALIFICADO;PRADO VELHO;4;PRESTACAO DE SERVICOS
15013;ROUBO;CENTRO;16;PUBLICO
15025;FURTO QUALIFICADO;CRISTO REI;5;PRESTACAO DE SERVICOS
15027;FURTO SIMPLES;CIDADE INDUSTRIAL;10;COMERCIO
15042;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
15050;FURTO QUALIFICADO;TABOAO;18;PRESTACAO DE SERVICOS
15053;ROUBO;CIDADE INDUSTRIAL;20;PUBLICO
15078;ROUBO;CENTRO;1;RESIDENCIA
15089;ROUBO;TATUQUARA;6;PUBLICO
15090;ROUBO;ALTO DA RUA XV;8;PUBLICO
15091;FURTO QUALIFICADO;ALTO DA RUA XV;10;RESIDENCIA
15099;ROUBO;CRISTO REI;23;PUBLICO
15105;ROUBO;JARDIM DAS AMERICAS;16;SAUDE
15106;ROUBO;BOQUEIRAO;22;PUBLICO
15107;FURTO QUALIFICADO;BOM RETIRO;20;RESIDENCIA
15110;ROUBO;CRISTO REI;10;PUBLICO
15111;ROUBO;CENTRO;10;SAUDE
15116;ROUBO;CENTRO;13;PUBLICO
15117;ROUBO;CAJURU;12;SAUDE
15118;ROUBO;PILARZINHO;18;PUBLICO
15120;ROUBO;NOVO MUNDO;19;OUTROS
15121;FURTO QUALIFICADO;BATEL;22;PUBLICO
15122;ROUBO;TARUMA;20;SAUDE
15123;ROUBO;CENTRO;10;SAUDE
15127;ROUBO;TATUQUARA;15;RESIDENCIA
15128;ROUBO;NOVO MUNDO;23;OUTROS
15129;ROUBO;JARDIM DAS AMERICAS;5;PUBLICO
15130;ROUBO;CENTRO;14;ALIMENTACAO / DIVERSAO
15131;ROUBO;CAJURU;12;MERCADO
15132;FURTO QUALIFICADO;SAO FRANCISCO;22;ALIMENTACAO / DIVERSAO
15134;ROUBO;CIDADE INDUSTRIAL;22;PUBLICO
15136;FURTO QUALIFICADO;CENTRO;12;PUBLICO
15139;ROUBO;SITIO CERCADO;11;COMERCIO
15140;ROUBO;VISTA ALEGRE;21;SAUDE
15141;FURTO QUALIFICADO;SITIO CERCADO;4;COMERCIO
15144;FURTO SIMPLES;PILARZINHO;18;PUBLICO
15149;ROUBO;SAO FRANCISCO;4;PUBLICO
15150;ROUBO;SITIO CERCADO;21;PUBLICO
15153;ROUBO;MERCES;7;PUBLICO
15155;FURTO QUALIFICADO;SEMINARIO;21;RESIDENCIA
15156;FURTO QUALIFICADO;ALTO BOQUEIRAO;15;RESIDENCIA
15157;ROUBO;SANTO INACIO;2;PUBLICO
15161;ROUBO;CAXIMBA;10;DERIVADO PETROLEO
15162;FURTO QUALIFICADO;TATUQUARA;22;RESIDENCIA
15163;FURTO SIMPLES;ATUBA;9;MERCADO
15166;ROUBO;UBERABA;19;MERCADO
15167;ROUBO;SITIO CERCADO;23;PUBLICO
15169;FURTO QUALIFICADO;GANCHINHO;23;RESIDENCIA
15170;ROUBO;MERCES;5;PUBLICO
15171;FURTO SIMPLES;CIDADE INDUSTRIAL;4;PUBLICO
15175;FURTO SIMPLES;TATUQUARA;5;COMERCIO
15176;ROUBO;BACACHERI;23;DERIVADO PETROLEO
15177;ROUBO;SITIO CERCADO;21;PUBLICO
15179;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;COMERCIO
15180;ROUBO;PINHEIRINHO;4;PUBLICO
15182;ROUBO;CAJURU;23;PUBLICO
15184;FURTO QUALIFICADO;BATEL;22;PUBLICO
15187;FURTO QUALIFICADO;SEMINARIO;21;RESIDENCIA
15188;ROUBO;CIDADE INDUSTRIAL;7;PUBLICO
15193;ROUBO;SANTA QUITERIA;12;SAUDE
15194;ROUBO;SITIO CERCADO;11;COMERCIO
15196;FURTO QUALIFICADO;SEMINARIO;23;PUBLICO
15197;FURTO QUALIFICADO;VILA IZABEL;20;PRESTACAO DE SERVICOS
15198;ROUBO;CIDADE INDUSTRIAL;11;COMERCIO
15200;FURTO SIMPLES;JARDIM BOTANICO;12;TRANSPORTE
15201;FURTO QUALIFICADO;UBERABA;0;RESIDENCIA
15202;FURTO SIMPLES;ATUBA;23;RESIDENCIA
15204;ROUBO;CAJURU;2;PUBLICO
15208;FURTO SIMPLES;UBERABA;4;RESIDENCIA
15209;ROUBO;UBERABA;20;PUBLICO
15210;ROUBO;SITIO CERCADO;16;PUBLICO
15214;ROUBO;CENTRO;6;PUBLICO
15218;ROUBO;BACACHERI;0;SAUDE
15219;ROUBO;CENTRO;7;PUBLICO
15220;FURTO QUALIFICADO;SITIO CERCADO;14;RESIDENCIA
15222;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;PUBLICO
15223;FURTO SIMPLES;BAIRRO ALTO;0;ALIMENTACAO / DIVERSAO
15224;ROUBO;CENTRO;15;PUBLICO
15227;ROUBO;PAROLIN;22;PUBLICO
15230;FURTO SIMPLES;CAJURU;19;SAUDE
15239;ROUBO;PAROLIN;18;PUBLICO
15241;ROUBO;BOQUEIRAO;14;COMERCIO
15242;ROUBO;FAZENDINHA;14;PUBLICO
15247;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
15248;ROUBO;UBERABA;19;PUBLICO
15253;FURTO QUALIFICADO;UMBARA;23;TRANSPORTE
15257;ROUBO;CABRAL;19;ALIMENTACAO / DIVERSAO
15261;ROUBO;PINHEIRINHO;17;PUBLICO
15262;ROUBO;ALTO DA GLORIA;20;ALIMENTACAO / DIVERSAO
15266;FURTO QUALIFICADO;PORTAO;3;COMERCIO
15267;ROUBO;SANTA CANDIDA;20;SAUDE
15268;ROUBO;REBOUCAS;18;PUBLICO
15280;FURTO QUALIFICADO;CRISTO REI;23;ATIVIDADE FINANCEIRA
15284;ROUBO;FAZENDINHA;21;ALIMENTACAO / DIVERSAO
15285;ROUBO;FAZENDINHA;21;COMERCIO
15286;ROUBO;FAZENDINHA;21;OUTROS
15289;ROUBO;SANTA CANDIDA;22;PUBLICO
15295;ROUBO;JUVEVE;21;SAUDE
15301;FURTO QUALIFICADO;CAJURU;8;RESIDENCIA
15303;ROUBO;CENTRO;12;SAUDE
15305;ROUBO;CENTRO;4;PUBLICO
15306;ROUBO;CENTRO;17;PUBLICO
15308;FURTO QUALIFICADO;AGUA VERDE;21;COMERCIO
15309;ROUBO;CENTRO;21;ORGAO PUBLICO
15310;FURTO QUALIFICADO;AGUA VERDE;19;VEICULO
15311;ROUBO;CENTRO;22;PUBLICO
15314;FURTO SIMPLES;PINHEIRINHO;8;COMERCIO
15317;ROUBO;SAO FRANCISCO;18;PUBLICO
15318;ROUBO;NOVO MUNDO;11;COMERCIO
15321;FURTO QUALIFICADO;NOVO MUNDO;19;PUBLICO
15322;FURTO DE COISA COMUM;CENTRO;16;COMERCIO
15323;ROUBO;XAXIM;11;SAUDE
15324;FURTO QUALIFICADO;AGUA VERDE;5;ALIMENTACAO / DIVERSAO
15326;ROUBO;CIDADE INDUSTRIAL;0;PUBLICO
15327;FURTO SIMPLES;CAPAO RASO;21;PUBLICO
15329;FURTO QUALIFICADO;CAMPO DE SANTANA;13;RESIDENCIA
15332;FURTO QUALIFICADO;JUVEVE;6;ENSINO
15334;ROUBO;ABRANCHES;3;PUBLICO
15339;ROUBO;CABRAL;3;PUBLICO
15345;ROUBO;BAIRRO ALTO;8;RESIDENCIA
15347;FURTO SIMPLES;BOA VISTA;11;RELIGIOSOS
15348;ROUBO;CAPAO DA IMBUIA;12;PUBLICO
15360;ROUBO;CIDADE INDUSTRIAL;7;TRANSPORTE
15361;ROUBO;ALTO BOQUEIRAO;4;PUBLICO
15362;ROUBO;CAJURU;19;COMERCIO
15365;FURTO QUALIFICADO;SITIO CERCADO;22;PUBLICO
15369;FURTO SIMPLES;UMBARA;20;RESIDENCIA
15370;FURTO QUALIFICADO;UMBARA;4;RESIDENCIA
15371;FURTO SIMPLES;GUABIROTUBA;11;SAUDE
15376;ROUBO;TATUQUARA;22;PUBLICO
15380;FURTO QUALIFICADO;UBERABA;19;RESIDENCIA
15387;FURTO QUALIFICADO;TATUQUARA;5;RESIDENCIA
15389;FURTO DE COISA COMUM;TATUQUARA;8;PUBLICO
15394;ROUBO;BOQUEIRAO;20;PUBLICO
15395;FURTO SIMPLES;JARDIM BOTANICO;13;TRANSPORTE
15397;FURTO QUALIFICADO;UBERABA;11;DERIVADO PETROLEO
15398;ROUBO;HAUER;8;ALIMENTACAO / DIVERSAO
15399;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
15405;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;17;ALIMENTACAO / DIVERSAO
15407;FURTO SIMPLES;PRADO VELHO;9;PUBLICO
15412;ROUBO;ABRANCHES;19;PUBLICO
15419;ROUBO;CAPAO RASO;13;MERCADO
15420;ROUBO;FAZENDINHA;5;PUBLICO
15422;FURTO QUALIFICADO;CACHOEIRA;18;RESIDENCIA
15423;ROUBO;CAPAO RASO;20;PUBLICO
15425;FURTO SIMPLES;NOVO MUNDO;11;PUBLICO
15428;FURTO QUALIFICADO;CENTRO CIVICO;16;COMERCIO
15430;FURTO QUALIFICADO;PINHEIRINHO;20;RESIDENCIA
15432;FURTO SIMPLES;PINHEIRINHO;0;ALIMENTACAO / DIVERSAO
15433;ROUBO;BOA VISTA;11;RESIDENCIA
15434;ROUBO;BAIRRO ALTO;12;SAUDE
15435;ROUBO;SANTA CANDIDA;2;RESIDENCIA
15441;ROUBO;CAJURU;9;PUBLICO
15450;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
15453;ROUBO;CIDADE INDUSTRIAL;21;TRANSPORTE
15469;ROUBO;UBERABA;22;PUBLICO
15472;ROUBO;UBERABA;19;PUBLICO
15473;FURTO QUALIFICADO;GUAIRA;4;RESIDENCIA
15474;FURTO QUALIFICADO;CAJURU;14;RESIDENCIA
15479;FURTO QUALIFICADO;JARDIM DAS AMERICAS;13;RESIDENCIA
15480;ROUBO;CAJURU;17;COMERCIO
15481;ROUBO;JARDIM BOTANICO;22;PUBLICO
15483;ROUBO;BACACHERI;15;PUBLICO
15491;FURTO QUALIFICADO;PINHEIRINHO;16;PUBLICO
15492;ROUBO;PILARZINHO;21;SAUDE
15493;FURTO QUALIFICADO;CENTRO;8;PUBLICO
15494;FURTO QUALIFICADO;CENTRO;8;TRANSPORTE
15496;ROUBO;XAXIM;7;PUBLICO
15497;ROUBO;SITIO CERCADO;13;PUBLICO
15498;ROUBO;BIGORRILHO;8;PUBLICO
15500;ROUBO;CAJURU;15;PUBLICO
15501;ROUBO;CENTRO;6;PUBLICO
15505;ROUBO;TATUQUARA;21;ALIMENTACAO / DIVERSAO
15506;ROUBO;BAIRRO ALTO;8;PUBLICO
15513;FURTO SIMPLES;SITIO CERCADO;16;COMERCIO
15521;ROUBO;UBERABA;7;PUBLICO
15526;FURTO QUALIFICADO;TATUQUARA;8;RESIDENCIA
15527;ROUBO;CENTRO CIVICO;19;PUBLICO
15530;ROUBO;TATUQUARA;20;PUBLICO
15531;FURTO QUALIFICADO;SITIO CERCADO;10;RESIDENCIA
15533;FURTO SIMPLES;SANTA CANDIDA;19;SAUDE
15539;ROUBO;CENTRO;17;SAUDE
15541;FURTO QUALIFICADO;SITIO CERCADO;2;RESIDENCIA
15542;FURTO SIMPLES;BOQUEIRAO;5;COMERCIO
15543;ROUBO;CAMPO COMPRIDO;10;PUBLICO
15544;FURTO QUALIFICADO;SITIO CERCADO;7;RESIDENCIA
15550;ROUBO;CENTRO;21;PUBLICO
15561;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
15562;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
15564;FURTO DE COISA COMUM;REBOUCAS;21;PUBLICO
15567;ROUBO;GANCHINHO;9;PUBLICO
15568;FURTO SIMPLES;REBOUCAS;12;COMERCIO
15569;FURTO SIMPLES;SAO BRAZ;12;ENSINO
15570;ROUBO;VILA IZABEL;11;PUBLICO
15571;ROUBO;BOQUEIRAO;6;PUBLICO
15572;ROUBO;CAMPO DE SANTANA;12;PUBLICO
15576;FURTO SIMPLES;ALTO BOQUEIRAO;13;RESIDENCIA
15577;ROUBO;CENTRO;7;PUBLICO
15581;ROUBO;HAUER;23;PUBLICO
15584;FURTO QUALIFICADO;CAMPO COMPRIDO;11;PUBLICO
15585;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
15589;ROUBO;JUVEVE;12;PUBLICO
15591;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
15593;FURTO SIMPLES;CAMPO DE SANTANA;13;PUBLICO
15594;ROUBO;CAPAO RASO;14;PUBLICO
15605;FURTO QUALIFICADO;CENTRO;19;PUBLICO
15606;FURTO QUALIFICADO;CENTRO;19;VEICULO
15615;FURTO QUALIFICADO;BOQUEIRAO;5;ALIMENTACAO / DIVERSAO
15620;FURTO SIMPLES;BIGORRILHO;16;MERCADO
15622;FURTO QUALIFICADO;CAPAO RASO;15;RESIDENCIA
15641;FURTO QUALIFICADO;PILARZINHO;20;ALIMENTACAO / DIVERSAO
15642;FURTO QUALIFICADO;PILARZINHO;20;RESIDENCIA
15677;FURTO QUALIFICADO;XAXIM;3;ATIVIDADE FINANCEIRA
15679;FURTO QUALIFICADO;SAO BRAZ;22;RESIDENCIA
15689;FURTO QUALIFICADO;CIDADE INDUSTRIAL;20;RESIDENCIA
15690;ROUBO;BAIRRO ALTO;12;SAUDE
15691;ROUBO;REBOUCAS;19;PUBLICO
15693;FURTO QUALIFICADO;CIDADE INDUSTRIAL;21;RESIDENCIA
15695;FURTO QUALIFICADO;BAIRRO ALTO;21;OUTROS
15696;FURTO QUALIFICADO;BAIRRO ALTO;21;PUBLICO
15697;FURTO QUALIFICADO;PRADO VELHO;9;PRESTACAO DE SERVICOS
15698;ROUBO;REBOUCAS;22;SAUDE
15699;ROUBO;ALTO DA RUA XV;19;PUBLICO
15703;FURTO SIMPLES;BOQUEIRAO;9;DERIVADO PETROLEO
15705;FURTO QUALIFICADO;AGUA VERDE;10;RESIDENCIA
15707;FURTO SIMPLES;PILARZINHO;9;RESIDENCIA
15709;FURTO QUALIFICADO;CAJURU;15;RESIDENCIA
15710;FURTO SIMPLES;MERCES;15;PUBLICO
15712;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;17;PUBLICO
15713;ROUBO;CAJURU;13;SAUDE
15719;ROUBO;BATEL;13;PUBLICO
15722;ROUBO;SAO FRANCISCO;12;PUBLICO
15723;FURTO DE COISA COMUM;CENTRO;11;PUBLICO
15726;ROUBO;HAUER;20;SAUDE
15727;FURTO SIMPLES;BOQUEIRAO;21;PRESTACAO DE SERVICOS
15731;FURTO SIMPLES;CENTRO;10;PUBLICO
15732;FURTO QUALIFICADO;CENTRO;15;PUBLICO
15734;ROUBO;SAO LOURENCO;21;SAUDE
15735;ROUBO;SITIO CERCADO;10;PUBLICO
15737;ROUBO;CENTRO;0;PUBLICO
15738;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
15739;ROUBO;PINHEIRINHO;11;OUTROS
15742;FURTO QUALIFICADO;CAMPO COMPRIDO;4;COMERCIO
15744;FURTO SIMPLES;AGUA VERDE;11;PUBLICO
15747;ROUBO;CIDADE INDUSTRIAL;22;PUBLICO
15749;FURTO QUALIFICADO;BAIRRO ALTO;13;RESIDENCIA
15750;ROUBO;CAJURU;7;PUBLICO
15751;ROUBO;CENTRO;11;SAUDE
15752;FURTO SIMPLES;CENTRO;13;PUBLICO
15756;ROUBO;BARREIRINHA;22;PUBLICO
15761;FURTO SIMPLES;CENTRO;12;PUBLICO
15762;FURTO QUALIFICADO;CENTRO;11;PUBLICO
15764;ROUBO;XAXIM;15;COMERCIO
15765;ROUBO;XAXIM;15;PUBLICO
15767;FURTO QUALIFICADO;CENTRO;12;PUBLICO
15774;ROUBO;CENTRO;17;SAUDE
15775;ROUBO;CENTRO;18;PUBLICO
15779;ROUBO;CENTRO;20;PUBLICO
15783;FURTO SIMPLES;PORTAO;21;PUBLICO
15784;FURTO QUALIFICADO;CENTRO;22;PUBLICO
15793;FURTO SIMPLES;UBERABA;18;PUBLICO
15796;ROUBO;UBERABA;13;SAUDE
15812;FURTO QUALIFICADO;PAROLIN;17;RESIDENCIA
15813;FURTO QUALIFICADO;CRISTO REI;7;TRANSPORTE
15814;FURTO SIMPLES;AGUA VERDE;22;ASSOCIACAO
15815;FURTO DE COISA COMUM;TATUQUARA;5;COMERCIO
15816;ROUBO;REBOUCAS;22;PUBLICO
15817;FURTO SIMPLES;CRISTO REI;22;PUBLICO
15818;ROUBO;ALTO DA RUA XV;8;SAUDE
15819;FURTO SIMPLES;CAJURU;6;RESIDENCIA
15824;ROUBO;SAO FRANCISCO;23;PUBLICO
15826;FURTO QUALIFICADO;TATUQUARA;6;COMERCIO
15827;ROUBO;BOA VISTA;8;PUBLICO
15829;FURTO SIMPLES;CENTRO CIVICO;23;ALIMENTACAO / DIVERSAO
15833;ROUBO;CAPAO RASO;18;ENSINO
15834;ROUBO;CAPAO RASO;18;PUBLICO
15840;FURTO SIMPLES;ALTO DA RUA XV;9;SAUDE
15841;ROUBO;CAPAO RASO;21;PUBLICO
15842;ROUBO;JARDIM DAS AMERICAS;14;PUBLICO
15843;ROUBO;JARDIM DAS AMERICAS;14;TRANSPORTE
15845;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;12;TRANSPORTE
15846;FURTO QUALIFICADO;SEMINARIO;13;RESIDENCIA
15847;ROUBO;BOA VISTA;10;PUBLICO
15848;ROUBO;GUAIRA;7;PUBLICO
15854;ROUBO;NOVO MUNDO;15;PUBLICO
15856;ROUBO;CAMPINA DO SIQUEIRA;10;RESIDENCIA
15861;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
15865;FURTO QUALIFICADO;CAMPO DE SANTANA;10;RESIDENCIA
15867;FURTO SIMPLES;CENTRO;20;COMERCIO
15869;FURTO SIMPLES;MERCES;21;PUBLICO
15870;ROUBO;NOVO MUNDO;20;RESIDENCIA
15874;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;RESIDENCIA
15875;ROUBO;TINGUI;8;PUBLICO
15879;ROUBO;CRISTO REI;21;PUBLICO
15884;FURTO QUALIFICADO;CIDADE INDUSTRIAL;6;ALIMENTACAO / DIVERSAO
15885;FURTO QUALIFICADO;CIDADE INDUSTRIAL;6;PUBLICO
15886;FURTO QUALIFICADO;SANTA QUITERIA;15;RESIDENCIA
15887;FURTO QUALIFICADO;BAIRRO ALTO;14;RESIDENCIA
15889;FURTO SIMPLES;ALTO DA GLORIA;12;ENSINO
15890;ROUBO;CENTRO;17;PUBLICO
15891;FURTO SIMPLES;CIDADE INDUSTRIAL;1;DERIVADO PETROLEO
15892;FURTO QUALIFICADO;SANTA QUITERIA;15;RESIDENCIA
15895;FURTO QUALIFICADO;BACACHERI;20;ALIMENTACAO / DIVERSAO
15900;FURTO SIMPLES;SAO BRAZ;10;MERCADO
15902;FURTO QUALIFICADO;CIDADE INDUSTRIAL;10;PUBLICO
15903;FURTO QUALIFICADO;BAIRRO ALTO;10;RELIGIOSOS
15910;ROUBO;SANTA CANDIDA;18;PUBLICO
15911;FURTO SIMPLES;PORTAO;2;TRANSPORTE
15912;FURTO SIMPLES;BOQUEIRAO;14;RESIDENCIA
15914;FURTO SIMPLES;CRISTO REI;15;TRANSPORTE
15915;ROUBO;GUAIRA;22;RESIDENCIA
15917;ROUBO;SANTO INACIO;22;PUBLICO
15918;FURTO SIMPLES;PORTAO;1;PUBLICO
15920;FURTO SIMPLES;CRISTO REI;16;TRANSPORTE
15926;ROUBO;SAO BRAZ;16;COMERCIO
15927;ROUBO;CIDADE INDUSTRIAL;15;PUBLICO
15928;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
15929;ROUBO;JARDIM BOTANICO;7;PUBLICO
15930;FURTO SIMPLES;CAPAO DA IMBUIA;17;PUBLICO
15931;FURTO SIMPLES;CAPAO DA IMBUIA;17;TRANSPORTE
15932;FURTO SIMPLES;JARDIM DAS AMERICAS;9;PUBLICO
15938;ROUBO;UBERABA;18;PUBLICO
15942;ROUBO;SITIO CERCADO;19;PUBLICO
15954;FURTO SIMPLES;JARDIM BOTANICO;23;TRANSPORTE
15958;ROUBO;SAO BRAZ;22;ALIMENTACAO / DIVERSAO
15959;ROUBO;SAO BRAZ;22;SAUDE
15971;FURTO SIMPLES;CIDADE INDUSTRIAL;12;DERIVADO PETROLEO
15988;FURTO SIMPLES;TARUMA;3;PUBLICO
15990;FURTO SIMPLES;CRISTO REI;6;TRANSPORTE
15996;FURTO QUALIFICADO;CIDADE INDUSTRIAL;4;COMERCIO
15997;ROUBO;CIDADE INDUSTRIAL;22;PUBLICO
15999;ROUBO;CENTRO;19;SAUDE
16000;FURTO QUALIFICADO;SAO BRAZ;4;COMERCIO
16002;FURTO QUALIFICADO;SANTA FELICIDADE;23;RESIDENCIA
16003;FURTO QUALIFICADO;NOVO MUNDO;8;PUBLICO
16004;FURTO QUALIFICADO;NOVO MUNDO;8;VEICULO
16008;ROUBO;XAXIM;9;PUBLICO
16009;ROUBO;SANTA FELICIDADE;19;PUBLICO
16010;ROUBO;ORLEANS;17;PUBLICO
16018;FURTO SIMPLES;FAZENDINHA;9;SAUDE
16023;FURTO QUALIFICADO;FAZENDINHA;20;RESIDENCIA
16024;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
16025;FURTO SIMPLES;BOQUEIRAO;16;COMERCIO
16028;ROUBO;CAPAO RASO;14;PUBLICO
16030;FURTO QUALIFICADO;CAPAO RASO;8;PUBLICO
16031;FURTO QUALIFICADO;BACACHERI;11;RESIDENCIA
16039;FURTO SIMPLES;CENTRO;15;PUBLICO
16060;ROUBO;CENTRO;21;PUBLICO
16062;ROUBO;ATUBA;20;PUBLICO
16078;ROUBO;JARDIM BOTANICO;0;PUBLICO
16079;ROUBO;CIDADE INDUSTRIAL;17;RESIDENCIA
16111;ROUBO;CIDADE INDUSTRIAL;11;COMERCIO
16114;FURTO QUALIFICADO;PRADO VELHO;9;ASSOCIACAO
16115;FURTO QUALIFICADO;BOQUEIRAO;0;ASSOCIACAO
16119;ROUBO;CENTRO;11;PUBLICO
16120;ROUBO;CENTRO;4;PUBLICO
16121;ROUBO;CENTRO;5;PUBLICO
16125;ROUBO;XAXIM;14;PUBLICO
16128;FURTO SIMPLES;UBERABA;14;SAUDE
16165;ROUBO;FAZENDINHA;19;PUBLICO
16180;FURTO SIMPLES;ALTO DA RUA XV;19;HOSPEDAGEM
16181;FURTO QUALIFICADO;CRISTO REI;0;RESIDENCIA
16186;FURTO QUALIFICADO;TINGUI;22;RESIDENCIA
16195;ROUBO;ATUBA;13;PUBLICO
16205;FURTO SIMPLES;FAZENDINHA;9;ATIVIDADE FINANCEIRA
16206;FURTO SIMPLES;FAZENDINHA;9;PRESTACAO DE SERVICOS
16209;FURTO QUALIFICADO;CIDADE INDUSTRIAL;6;COMERCIO
16210;ROUBO;CENTRO;9;PRESTACAO DE SERVICOS
16211;FURTO QUALIFICADO;SANTA FELICIDADE;16;RESIDENCIA
16212;FURTO QUALIFICADO;CENTRO;23;PUBLICO
16215;ROUBO;PINHEIRINHO;10;COMERCIO
16217;ROUBO;CENTRO;20;PUBLICO
16218;ROUBO;BACACHERI;2;ALIMENTACAO / DIVERSAO
16220;FURTO QUALIFICADO;BIGORRILHO;20;COMERCIO
16222;ROUBO;CENTRO;3;PUBLICO
16224;ROUBO;CAJURU;20;PUBLICO
16226;FURTO DE COISA COMUM;BATEL;12;RESIDENCIA
16228;FURTO QUALIFICADO;GUAIRA;12;OUTROS
16231;ROUBO;UBERABA;8;PUBLICO
16232;ROUBO;UBERABA;8;TRANSPORTE
16237;ROUBO;CENTRO;17;ALIMENTACAO / DIVERSAO
16239;FURTO QUALIFICADO;BOQUEIRAO;18;RESIDENCIA
16240;FURTO SIMPLES;GUABIROTUBA;17;RESIDENCIA
16241;ROUBO;CENTRO;4;HOSPEDAGEM
16242;FURTO QUALIFICADO;BOQUEIRAO;22;RESIDENCIA
16247;ROUBO;CENTRO;3;PUBLICO
16249;ROUBO;CIDADE INDUSTRIAL;20;PUBLICO
16250;ROUBO;CENTRO;5;PUBLICO
16251;FURTO QUALIFICADO;CIDADE INDUSTRIAL;15;PUBLICO
16255;FURTO QUALIFICADO;BIGORRILHO;15;COMERCIO
16262;FURTO SIMPLES;AGUA VERDE;15;SAUDE
16270;FURTO SIMPLES;AGUA VERDE;16;PUBLICO
16274;ROUBO;CIDADE INDUSTRIAL;14;PUBLICO
16275;ROUBO;BOQUEIRAO;18;COMERCIO
16276;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
16277;FURTO QUALIFICADO;HAUER;19;PUBLICO
16280;ROUBO;JARDIM BOTANICO;6;PUBLICO
16287;ROUBO;CAMPO COMPRIDO;20;PUBLICO
16288;FURTO QUALIFICADO;REBOUCAS;19;HOSPEDAGEM
16297;ROUBO;PINHEIRINHO;21;MERCADO
16301;ROUBO;FANNY;20;PUBLICO
16303;ROUBO;SAO BRAZ;9;SAUDE
16304;FURTO SIMPLES;SAO FRANCISCO;23;ALIMENTACAO / DIVERSAO
16305;ROUBO;GUABIROTUBA;21;PUBLICO
16306;ROUBO;SAO BRAZ;9;SAUDE
16310;ROUBO;BOQUEIRAO;19;PUBLICO
16311;ROUBO;SITIO CERCADO;1;PUBLICO
16316;FURTO QUALIFICADO;CENTRO;3;RESIDENCIA
16321;FURTO QUALIFICADO;BATEL;4;ASSOCIACAO
16324;ROUBO;CAJURU;21;PUBLICO
16331;ROUBO;JUVEVE;10;ALIMENTACAO / DIVERSAO
16332;ROUBO;JUVEVE;10;OUTROS
16333;FURTO QUALIFICADO;SEMINARIO;0;OUTROS
16335;ROUBO;SANTA CANDIDA;7;PUBLICO
16342;FURTO QUALIFICADO;MOSSUNGUE;11;PUBLICO
16343;ROUBO;CENTRO;7;HOSPEDAGEM
16344;ROUBO;SITIO CERCADO;21;RESIDENCIA
16349;ROUBO;SANTA CANDIDA;15;PUBLICO
16350;FURTO QUALIFICADO;PINHEIRINHO;7;COMERCIO
16354;FURTO QUALIFICADO;XAXIM;10;RESIDENCIA
16355;FURTO SIMPLES;CENTRO;7;ALIMENTACAO / DIVERSAO
16357;ROUBO;CENTRO;21;ALIMENTACAO / DIVERSAO
16362;ROUBO;CIDADE INDUSTRIAL;13;SAUDE
16365;FURTO QUALIFICADO;CIDADE INDUSTRIAL;2;INDUSTRIA
16366;ROUBO;PRADO VELHO;14;PUBLICO
16370;ROUBO;SITIO CERCADO;21;SAUDE
16372;ROUBO;BOA VISTA;0;PUBLICO
16373;ROUBO;HUGO LANGE;0;PUBLICO
16376;ROUBO;BARREIRINHA;15;MERCADO
16378;FURTO QUALIFICADO;SITIO CERCADO;23;RESIDENCIA
16385;ROUBO;SANTA CANDIDA;20;ASSOCIACAO
16386;ROUBO;AGUA VERDE;14;MERCADO
16391;FURTO QUALIFICADO;AGUA VERDE;4;RESIDENCIA
16393;FURTO QUALIFICADO;AGUA VERDE;13;RESIDENCIA
16395;ROUBO;BOA VISTA;6;PUBLICO
16396;FURTO QUALIFICADO;SITIO CERCADO;8;MERCADO
16397;FURTO QUALIFICADO;SITIO CERCADO;8;PUBLICO
16406;FURTO QUALIFICADO;SANTA QUITERIA;17;RESIDENCIA
16408;FURTO SIMPLES;JARDIM BOTANICO;18;TRANSPORTE
